Year,Quarter,Month number,Region,Offence category,Offence type,Alcohol involvement,DV involvement,Total_population,Aboriginal,Non-Aboriginal,Male,Female,Pop_age_0,Pop_age_10,Pop_age_15,Pop_age_20,Pop_age_25,Pop_age_30,Pop_age_35,Pop_age_40,Pop_age_45,Pop_age_5,Pop_age_50,Pop_age_55,Pop_age_60,Pop_age_65,Pop_age_70,Pop_age_75,Pop_age_80,Pop_age_85plus,Cask Wine PAC,Bottled Wine PAC,Fortified Wine PAC,Cider PAC,Standard Spirits PAC,Mixed Spirits PAC,Full-Strength Beer PAC,Mid-Strength Beer PAC,Low-Strength Beer PAC,Total PAC,Number of offences,Alcohol_offences,DV_offences
2020,1,2,Top End,02 Assault,Assault,1,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,4,4,0
2020,1,2,Top End,02 Assault,Assault,1,1,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,16,16,16
2020,1,2,Top End,04 Harm or endanger persons,Deprivation of liberty /false imprisonment,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,1,0,0
2020,1,2,Top End,04 Harm or endanger persons,Harassment and private nuisance,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,1,0,0
2020,1,2,Top End,04 Harm or endanger persons,Threatening behaviour,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,6,0,0
2020,1,2,Top End,061 Burglary - dwelling,House break-ins actual,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,8,0,0
2020,1,2,Top End,061 Burglary - dwelling,House break-ins attempted,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,1,0,0
2020,1,2,Top End,062 Burglary - non-residential,Commercial break-ins actual,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,36,0,0
2020,1,2,Top End,062 Burglary - non-residential,Commercial break-ins attempted,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,3,0,0
2020,1,2,Top End,07 Theft,Illegal use of a motor vehicle,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,5,0,0
2020,1,2,Top End,07 Theft,Theft and related offences (other than MV),0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,20,0,0
2020,1,2,Top End,07 Theft,Theft of motor vehicle parts or contents,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,4,0,0
2020,1,2,Top End,11 Property damage offences,Property damage offences,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,59,0,0
2020,1,3,Barkly,02 Assault,Assault,0,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,3,0,0
2020,1,3,Barkly,02 Assault,Assault,0,1,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,13,0,13
2020,1,3,Barkly,02 Assault,Assault,1,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,2,2,0
2020,1,3,Barkly,02 Assault,Assault,1,1,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,30,30,30
2020,1,3,Barkly,03 Sexual offences,Sexual assault,0,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,1,0,0
2020,1,3,Barkly,061 Burglary - dwelling,House break-ins actual,0,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,18,0,0
2020,1,3,Barkly,062 Burglary - non-residential,Commercial break-ins actual,0,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,17,0,0
2020,1,3,Barkly,062 Burglary - non-residential,Commercial break-ins attempted,0,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,1,0,0
2020,1,3,Barkly,07 Theft,Illegal use of a motor vehicle,0,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,2,0,0
2020,1,3,Barkly,07 Theft,Theft and related offences (other than MV),0,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,41,0,0
2020,1,3,Barkly,07 Theft,Theft of motor vehicle parts or contents,0,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,3,0,0
2020,1,3,Barkly,11 Property damage offences,Property damage offences,0,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,53,0,0
2020,1,3,Big Rivers,02 Assault,Assault,0,0,21648,12335,9313,10927,10721,1754,1685,1627,1846,2022,1929,1651,1209,1284,1745,1298,1121,932,639,450,242,128,86,,,,,,,,,,,12,0,0
2020,1,3,Big Rivers,02 Assault,Assault,0,1,21648,12335,9313,10927,10721,1754,1685,1627,1846,2022,1929,1651,1209,1284,1745,1298,1121,932,639,450,242,128,86,,,,,,,,,,,21,0,21
2020,1,3,Big Rivers,02 Assault,Assault,1,0,21648,12335,9313,10927,10721,1754,1685,1627,1846,2022,1929,1651,1209,1284,1745,1298,1121,932,639,450,242,128,86,,,,,,,,,,,9,9,0
2020,1,3,Big Rivers,02 Assault,Assault,1,1,21648,12335,9313,10927,10721,1754,1685,1627,1846,2022,1929,1651,1209,1284,1745,1298,1121,932,639,450,242,128,86,,,,,,,,,,,28,28,28
2020,1,3,Big Rivers,03 Sexual offences,Sexual assault,0,0,21648,12335,9313,10927,10721,1754,1685,1627,1846,2022,1929,1651,1209,1284,1745,1298,1121,932,639,450,242,128,86,,,,,,,,,,,3,0,0
2020,1,3,Big Rivers,04 Harm or endanger persons,Deprivation of liberty /false imprisonment,0,0,21648,12335,9313,10927,10721,1754,1685,1627,1846,2022,1929,1651,1209,1284,1745,1298,1121,932,639,450,242,128,86,,,,,,,,,,,1,0,0
2020,1,3,Big Rivers,04 Harm or endanger persons,Threatening behaviour,0,0,21648,12335,9313,10927,10721,1754,1685,1627,1846,2022,1929,1651,1209,1284,1745,1298,1121,932,639,450,242,128,86,,,,,,,,,,,1,0,0
2020,1,3,Big Rivers,061 Burglary - dwelling,House break-ins actual,0,0,21648,12335,9313,10927,10721,1754,1685,1627,1846,2022,1929,1651,1209,1284,1745,1298,1121,932,639,450,242,128,86,,,,,,,,,,,18,0,0
2020,1,3,Big Rivers,061 Burglary - dwelling,House break-ins attempted,0,0,21648,12335,9313,10927,10721,1754,1685,1627,1846,2022,1929,1651,1209,1284,1745,1298,1121,932,639,450,242,128,86,,,,,,,,,,,4,0,0
2020,1,3,Big Rivers,062 Burglary - non-residential,Commercial break-ins actual,0,0,21648,12335,9313,10927,10721,1754,1685,1627,1846,2022,1929,1651,1209,1284,1745,1298,1121,932,639,450,242,128,86,,,,,,,,,,,32,0,0
2020,1,3,Big Rivers,062 Burglary - non-residential,Commercial break-ins attempted,0,0,21648,12335,9313,10927,10721,1754,1685,1627,1846,2022,1929,1651,1209,1284,1745,1298,1121,932,639,450,242,128,86,,,,,,,,,,,3,0,0
2020,1,3,Big Rivers,07 Theft,Illegal use of a motor vehicle,0,0,21648,12335,9313,10927,10721,1754,1685,1627,1846,2022,1929,1651,1209,1284,1745,1298,1121,932,639,450,242,128,86,,,,,,,,,,,4,0,0
2020,1,3,Big Rivers,07 Theft,Theft and related offences (other than MV),0,0,21648,12335,9313,10927,10721,1754,1685,1627,1846,2022,1929,1651,1209,1284,1745,1298,1121,932,639,450,242,128,86,,,,,,,,,,,69,0,0
2020,1,3,Big Rivers,07 Theft,Theft of motor vehicle parts or contents,0,0,21648,12335,9313,10927,10721,1754,1685,1627,1846,2022,1929,1651,1209,1284,1745,1298,1121,932,639,450,242,128,86,,,,,,,,,,,3,0,0
2020,1,3,Big Rivers,11 Property damage offences,Property damage offences,0,0,21648,12335,9313,10927,10721,1754,1685,1627,1846,2022,1929,1651,1209,1284,1745,1298,1121,932,639,450,242,128,86,,,,,,,,,,,61,0,0
2020,1,3,Central Australia,02 Assault,Assault,0,0,39087,16565,22522,19162,19925,2842,2660,2385,2570,3613,3841,3279,2667,2573,2824,2477,2297,1958,1341,807,447,294,212,,,,,,,,,,,35,0,0
2020,1,3,Central Australia,02 Assault,Assault,0,1,39087,16565,22522,19162,19925,2842,2660,2385,2570,3613,3841,3279,2667,2573,2824,2477,2297,1958,1341,807,447,294,212,,,,,,,,,,,62,0,62
2020,1,3,Central Australia,02 Assault,Assault,1,0,39087,16565,22522,19162,19925,2842,2660,2385,2570,3613,3841,3279,2667,2573,2824,2477,2297,1958,1341,807,447,294,212,,,,,,,,,,,23,23,0
2020,1,3,Central Australia,02 Assault,Assault,1,1,39087,16565,22522,19162,19925,2842,2660,2385,2570,3613,3841,3279,2667,2573,2824,2477,2297,1958,1341,807,447,294,212,,,,,,,,,,,66,66,66
2020,1,3,Central Australia,03 Sexual offences,Non-assaultive sexual offences,0,0,39087,16565,22522,19162,19925,2842,2660,2385,2570,3613,3841,3279,2667,2573,2824,2477,2297,1958,1341,807,447,294,212,,,,,,,,,,,1,0,0
2020,1,3,Central Australia,03 Sexual offences,Sexual assault,0,0,39087,16565,22522,19162,19925,2842,2660,2385,2570,3613,3841,3279,2667,2573,2824,2477,2297,1958,1341,807,447,294,212,,,,,,,,,,,3,0,0
2020,1,3,Central Australia,04 Harm or endanger persons,Deprivation of liberty /false imprisonment,0,0,39087,16565,22522,19162,19925,2842,2660,2385,2570,3613,3841,3279,2667,2573,2824,2477,2297,1958,1341,807,447,294,212,,,,,,,,,,,1,0,0
2020,1,3,Central Australia,04 Harm or endanger persons,Harassment and private nuisance,0,0,39087,16565,22522,19162,19925,2842,2660,2385,2570,3613,3841,3279,2667,2573,2824,2477,2297,1958,1341,807,447,294,212,,,,,,,,,,,1,0,0
2020,1,3,Central Australia,04 Harm or endanger persons,Other dangerous or negligent acts endangering persons,0,0,39087,16565,22522,19162,19925,2842,2660,2385,2570,3613,3841,3279,2667,2573,2824,2477,2297,1958,1341,807,447,294,212,,,,,,,,,,,4,0,0
2020,1,3,Central Australia,04 Harm or endanger persons,Threatening behaviour,0,0,39087,16565,22522,19162,19925,2842,2660,2385,2570,3613,3841,3279,2667,2573,2824,2477,2297,1958,1341,807,447,294,212,,,,,,,,,,,19,0,0
2020,1,3,Central Australia,"05 Robbery, blackmail, and extortion",Robbery,0,0,39087,16565,22522,19162,19925,2842,2660,2385,2570,3613,3841,3279,2667,2573,2824,2477,2297,1958,1341,807,447,294,212,,,,,,,,,,,9,0,0
2020,1,3,Central Australia,061 Burglary - dwelling,House break-ins actual,0,0,39087,16565,22522,19162,19925,2842,2660,2385,2570,3613,3841,3279,2667,2573,2824,2477,2297,1958,1341,807,447,294,212,,,,,,,,,,,58,0,0
2020,1,3,Central Australia,061 Burglary - dwelling,House break-ins attempted,0,0,39087,16565,22522,19162,19925,2842,2660,2385,2570,3613,3841,3279,2667,2573,2824,2477,2297,1958,1341,807,447,294,212,,,,,,,,,,,12,0,0
2020,1,3,Central Australia,062 Burglary - non-residential,Commercial break-ins actual,0,0,39087,16565,22522,19162,19925,2842,2660,2385,2570,3613,3841,3279,2667,2573,2824,2477,2297,1958,1341,807,447,294,212,,,,,,,,,,,44,0,0
2020,1,3,Central Australia,062 Burglary - non-residential,Commercial break-ins attempted,0,0,39087,16565,22522,19162,19925,2842,2660,2385,2570,3613,3841,3279,2667,2573,2824,2477,2297,1958,1341,807,447,294,212,,,,,,,,,,,8,0,0
2020,1,3,Central Australia,07 Theft,Illegal use of a motor vehicle,0,0,39087,16565,22522,19162,19925,2842,2660,2385,2570,3613,3841,3279,2667,2573,2824,2477,2297,1958,1341,807,447,294,212,,,,,,,,,,,8,0,0
2020,1,3,Central Australia,07 Theft,Theft and related offences (other than MV),0,0,39087,16565,22522,19162,19925,2842,2660,2385,2570,3613,3841,3279,2667,2573,2824,2477,2297,1958,1341,807,447,294,212,,,,,,,,,,,155,0,0
2020,1,3,Central Australia,07 Theft,Theft of motor vehicle parts or contents,0,0,39087,16565,22522,19162,19925,2842,2660,2385,2570,3613,3841,3279,2667,2573,2824,2477,2297,1958,1341,807,447,294,212,,,,,,,,,,,20,0,0
2020,1,3,Central Australia,11 Property damage offences,Property damage offences,0,0,39087,16565,22522,19162,19925,2842,2660,2385,2570,3613,3841,3279,2667,2573,2824,2477,2297,1958,1341,807,447,294,212,,,,,,,,,,,198,0,0
2020,1,3,East Arnhem,02 Assault,Assault,0,0,14484,10352,4132,7211,7273,1071,1234,1377,1174,1264,1320,1309,1023,948,1288,782,696,493,272,138,64,27,4,,,,,,,,,,,11,0,0
2020,1,3,East Arnhem,02 Assault,Assault,0,1,14484,10352,4132,7211,7273,1071,1234,1377,1174,1264,1320,1309,1023,948,1288,782,696,493,272,138,64,27,4,,,,,,,,,,,12,0,12
2020,1,3,East Arnhem,02 Assault,Assault,1,0,14484,10352,4132,7211,7273,1071,1234,1377,1174,1264,1320,1309,1023,948,1288,782,696,493,272,138,64,27,4,,,,,,,,,,,10,10,0
2020,1,3,East Arnhem,02 Assault,Assault,1,1,14484,10352,4132,7211,7273,1071,1234,1377,1174,1264,1320,1309,1023,948,1288,782,696,493,272,138,64,27,4,,,,,,,,,,,6,6,6
2020,1,3,East Arnhem,03 Sexual offences,Sexual assault,0,0,14484,10352,4132,7211,7273,1071,1234,1377,1174,1264,1320,1309,1023,948,1288,782,696,493,272,138,64,27,4,,,,,,,,,,,1,0,0
2020,1,3,East Arnhem,04 Harm or endanger persons,Threatening behaviour,0,0,14484,10352,4132,7211,7273,1071,1234,1377,1174,1264,1320,1309,1023,948,1288,782,696,493,272,138,64,27,4,,,,,,,,,,,2,0,0
2020,1,3,East Arnhem,"05 Robbery, blackmail, and extortion",Robbery,0,0,14484,10352,4132,7211,7273,1071,1234,1377,1174,1264,1320,1309,1023,948,1288,782,696,493,272,138,64,27,4,,,,,,,,,,,1,0,0
2020,1,3,East Arnhem,061 Burglary - dwelling,House break-ins actual,0,0,14484,10352,4132,7211,7273,1071,1234,1377,1174,1264,1320,1309,1023,948,1288,782,696,493,272,138,64,27,4,,,,,,,,,,,9,0,0
2020,1,3,East Arnhem,061 Burglary - dwelling,House break-ins attempted,0,0,14484,10352,4132,7211,7273,1071,1234,1377,1174,1264,1320,1309,1023,948,1288,782,696,493,272,138,64,27,4,,,,,,,,,,,3,0,0
2020,1,3,East Arnhem,062 Burglary - non-residential,Commercial break-ins actual,0,0,14484,10352,4132,7211,7273,1071,1234,1377,1174,1264,1320,1309,1023,948,1288,782,696,493,272,138,64,27,4,,,,,,,,,,,37,0,0
2020,1,3,East Arnhem,062 Burglary - non-residential,Commercial break-ins attempted,0,0,14484,10352,4132,7211,7273,1071,1234,1377,1174,1264,1320,1309,1023,948,1288,782,696,493,272,138,64,27,4,,,,,,,,,,,4,0,0
2020,1,3,East Arnhem,07 Theft,Illegal use of a motor vehicle,0,0,14484,10352,4132,7211,7273,1071,1234,1377,1174,1264,1320,1309,1023,948,1288,782,696,493,272,138,64,27,4,,,,,,,,,,,9,0,0
2020,1,3,East Arnhem,07 Theft,Theft and related offences (other than MV),0,0,14484,10352,4132,7211,7273,1071,1234,1377,1174,1264,1320,1309,1023,948,1288,782,696,493,272,138,64,27,4,,,,,,,,,,,30,0,0
2020,1,3,East Arnhem,07 Theft,Theft of motor vehicle parts or contents,0,0,14484,10352,4132,7211,7273,1071,1234,1377,1174,1264,1320,1309,1023,948,1288,782,696,493,272,138,64,27,4,,,,,,,,,,,1,0,0
2020,1,3,East Arnhem,11 Property damage offences,Property damage offences,0,0,14484,10352,4132,7211,7273,1071,1234,1377,1174,1264,1320,1309,1023,948,1288,782,696,493,272,138,64,27,4,,,,,,,,,,,58,0,0
2020,1,3,Greater Darwin,02 Assault,Assault,0,0,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,99,0,0
2020,1,3,Greater Darwin,02 Assault,Assault,0,1,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,37,0,37
2020,1,3,Greater Darwin,02 Assault,Assault,1,0,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,45,45,0
2020,1,3,Greater Darwin,02 Assault,Assault,1,1,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,58,58,58
2020,1,3,Greater Darwin,03 Sexual offences,Non-assaultive sexual offences,0,0,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,4,0,0
2020,1,3,Greater Darwin,03 Sexual offences,Sexual assault,0,0,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,14,0,0
2020,1,3,Greater Darwin,04 Harm or endanger persons,Deprivation of liberty /false imprisonment,0,0,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,3,0,0
2020,1,3,Greater Darwin,04 Harm or endanger persons,Harassment and private nuisance,0,0,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,3,0,0
2020,1,3,Greater Darwin,04 Harm or endanger persons,Other dangerous or negligent acts endangering persons,0,0,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,6,0,0
2020,1,3,Greater Darwin,04 Harm or endanger persons,Threatening behaviour,0,0,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,5,0,0
2020,1,3,Greater Darwin,"05 Robbery, blackmail, and extortion",Blackmail and extortion,0,0,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,1,0,0
2020,1,3,Greater Darwin,"05 Robbery, blackmail, and extortion",Robbery,0,0,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,15,0,0
2020,1,3,Greater Darwin,061 Burglary - dwelling,House break-ins actual,0,0,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,134,0,0
2020,1,3,Greater Darwin,061 Burglary - dwelling,House break-ins attempted,0,0,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,25,0,0
2020,1,3,Greater Darwin,062 Burglary - non-residential,Commercial break-ins actual,0,0,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,49,0,0
2020,1,3,Greater Darwin,062 Burglary - non-residential,Commercial break-ins attempted,0,0,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,5,0,0
2020,1,3,Greater Darwin,07 Theft,Illegal use of a motor vehicle,0,0,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,26,0,0
2020,1,3,Greater Darwin,07 Theft,Theft and related offences (other than MV),0,0,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,436,0,0
2020,1,3,Greater Darwin,07 Theft,Theft of motor vehicle parts or contents,0,0,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,91,0,0
2020,1,3,Greater Darwin,11 Property damage offences,Property damage offences,0,0,147673,17949,129724,76318,71355,10389,9427,7897,9794,13802,14415,12592,10678,10061,10134,9258,8516,6977,5505,4008,2287,1144,789,,,,,,,,,,,370,0,0
2020,1,3,Top End,02 Assault,Assault,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,7,0,0
2020,1,3,Top End,02 Assault,Assault,0,1,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,49,0,49
2020,1,3,Top End,02 Assault,Assault,1,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,1,1,0
2020,1,3,Top End,02 Assault,Assault,1,1,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,14,14,14
2020,1,3,Top End,03 Sexual offences,Sexual assault,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,2,0,0
2020,1,3,Top End,04 Harm or endanger persons,Deprivation of liberty /false imprisonment,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,1,0,0
2020,1,3,Top End,04 Harm or endanger persons,Threatening behaviour,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,2,0,0
2020,1,3,Top End,061 Burglary - dwelling,House break-ins actual,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,3,0,0
2020,1,3,Top End,061 Burglary - dwelling,House break-ins attempted,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,1,0,0
2020,1,3,Top End,062 Burglary - non-residential,Commercial break-ins actual,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,18,0,0
2020,1,3,Top End,062 Burglary - non-residential,Commercial break-ins attempted,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,2,0,0
2020,1,3,Top End,07 Theft,Illegal use of a motor vehicle,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,7,0,0
2020,1,3,Top End,07 Theft,Theft and related offences (other than MV),0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,22,0,0
2020,1,3,Top End,07 Theft,Theft of motor vehicle parts or contents,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,6,0,0
2020,1,3,Top End,11 Property damage offences,Property damage offences,0,0,17364,12750,4614,8802,8562,1186,1464,1446,1357,1505,1399,1248,1110,1115,1461,1147,942,806,583,343,159,69,24,,,,,,,,,,,56,0,0
2020,2,4,Barkly,02 Assault,Assault,0,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,5,0,0
2020,2,4,Barkly,02 Assault,Assault,0,1,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,7,0,7
2020,2,4,Barkly,02 Assault,Assault,1,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,2,2,0
2020,2,4,Barkly,02 Assault,Assault,1,1,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,19,19,19
2020,2,4,Barkly,03 Sexual offences,Sexual assault,0,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,1,0,0
2020,2,4,Barkly,04 Harm or endanger persons,Deprivation of liberty /false imprisonment,0,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,1,0,0
2020,2,4,Barkly,061 Burglary - dwelling,House break-ins actual,0,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,3,0,0
2020,2,4,Barkly,062 Burglary - non-residential,Commercial break-ins actual,0,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,6,0,0
2020,2,4,Barkly,062 Burglary - non-residential,Commercial break-ins attempted,0,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,1,0,0
2020,2,4,Barkly,07 Theft,Theft and related offences (other than MV),0,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,14,0,0
2020,2,4,Barkly,07 Theft,Theft of motor vehicle parts or contents,0,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,2,0,0
2020,2,4,Barkly,11 Property damage offences,Property damage offences,0,0,7172,5079,2093,3593,3579,605,551,542,571,690,633,518,391,419,625,435,385,347,220,126,69,34,11,,,,,,,,,,,33,0,0
